ID_DESASTRES,FECHA,DEPTO,MUNICIPIO,TIPO_EVENTO,DIVIPOLA,FALLECIDOS,HERIDOS,DESAPA,AFECTADOS,FAMILIAS,VIV_DESTRU,VIV_AVERI,COD_DANE_MP,COD_DEP,COD_MUN,COD_DEP_MUN,ID_DESASTRES
1965VTHU,2006-05-01,VALLE DEL CAUCA,CALI,INUNDACION,0,0,0,0,500,100,5,45,76.001,76,001,76001,1965VTHU
4663SOWY,2006-05-01,BOGOTÁ D.C.,BOGOTÁ D.C.,MOVIMIENTO EN MASA,0,0,5,0,0,0,0,0,11.001,11,001,11001,4663SOWY
5356LKUZ,2006-05-01,NORTE DE SANTANDER,OCAÑA,INUNDACION,0,0,0,0,0,0,0,0,54.498,54,498,54498,5356LKUZ
3351JGVN,2006-05-01,NORTE DE SANTANDER,OCAÑA,TORMENTA ELECTRICA,0,0,1,0,0,0,0,0,54.498,54,498,54498,3351JGVN
7009ZWNK,2006-05-01,VALLE DEL CAUCA,EL ÁGUILA,INUNDACION,0,0,0,0,285,57,0,57,76.243,76,243,76243,7009ZWNK
3916HPTY,2006-05-01,VALLE DEL CAUCA,VIJES,INUNDACION,0,0,0,0,250,50,0,50,76.869,76,869,76869,3916HPTY
0728PICX,2006-05-01,VALLE DEL CAUCA,FLORIDA,INUNDACION,0,0,0,0,75,15,0,0,76.275,76,275,76275,0728PICX
1512KKXP,2006-05-02,RISARALDA,PEREIRA,MOVIMIENTO EN MASA,0,2,1,0,113,24,3,0,66.001,66,001,66001,1512KKXP
7048FDTA,2006-05-02,BOYACÁ,MUZO,MOVIMIENTO EN MASA,0,0,10,0,580,176,24,73,15.48,15,480,15480,7048FDTA
3736JMYO,2006-05-02,BOYACÁ,QUÍPAMA,MOVIMIENTO EN MASA,0,0,0,0,240,80,7,0,15.58,15,580,15580,3736JMYO
4806WJMA,2006-05-02,RISARALDA,DOSQUEBRADAS,INUNDACION,0,0,0,0,200,40,12,28,66.17,66,170,66170,4806WJMA
4848VAIC,2006-05-02,ANTIOQUIA,RIONEGRO,INUNDACION,0,0,0,0,200,41,5,35,5.615,5,615,5615,4848VAIC
7276FZXK,2006-05-02,VALLE DEL CAUCA,ARGELIA,INUNDACION,0,0,0,0,375,75,0,75,76.054,76,054,76054,7276FZXK
6054JWEB,2006-05-02,VALLE DEL CAUCA,RESTREPO,INUNDACION,0,0,0,0,250,50,0,4,76.606,76,606,76606,6054JWEB
6492NZYQ,2006-05-02,CÓRDOBA,TIERRALTA,INUNDACION,0,0,0,0,2690,538,0,0,23.807,23,807,23807,6492NZYQ
8153MLHK,2006-05-02,RISARALDA,SANTA ROSA DE CABAL,INUNDACION,0,0,0,0,350,71,0,0,66.682,66,682,66682,8153MLHK
9028NPJJ,2006-05-02,BOGOTÁ D.C.,BOGOTÁ D.C.,MOVIMIENTO EN MASA,0,0,1,0,9,2,1,0,11.001,11,001,11001,9028NPJJ
4634XUBD,2006-05-02,RISARALDA,DOSQUEBRADAS,MOVIMIENTO EN MASA,0,0,6,0,0,0,0,0,66.17,66,170,66170,4634XUBD
0628MHGO,2006-05-02,RISARALDA,PEREIRA,INUNDACION,0,0,0,0,0,0,0,0,66.001,66,001,66001,0628MHGO
5281MFZW,2006-05-02,QUINDÍO,CÓRDOBA,MOVIMIENTO EN MASA,0,0,0,0,145,29,25,0,63.212,63,212,63212,5281MFZW
5987YRPL,2006-05-03,ANTIOQUIA,BELLO,INUNDACION,0,0,0,0,201,38,4,34,5.088,5,088,5088,5987YRPL
8995YLEV,2006-05-03,ANTIOQUIA,MEDELLÍN,INUNDACION,0,0,0,0,10,2,0,2,5.001,5,001,5001,8995YLEV
7524ATHV,2006-05-03,CESAR,TAMALAMEQUE,INUNDACION,0,0,0,0,1960,392,0,392,20.787,20,787,20787,7524ATHV
6382JMYL,2006-05-03,CESAR,GAMARRA,INUNDACION,0,0,0,0,10960,2192,0,2192,20.295,20,295,20295,6382JMYL
3520OOIP,2006-05-03,CESAR,AGUACHICA,INUNDACION,0,0,0,0,3000,600,0,600,20.011,20,011,20011,3520OOIP
1493PSDD,2006-05-03,CESAR,CHIMICHAGUA,INUNDACION,0,0,0,0,3000,600,0,600,20.175,20,175,20175,1493PSDD
0450NWJY,2006-05-03,CESAR,SAN MARTÍN,INUNDACION,0,0,0,0,750,150,0,150,20.77,20,770,20770,0450NWJY
8558YVXF,2006-05-03,CESAR,TAMALAMEQUE,INUNDACION,0,0,0,0,0,0,0,0,20.787,20,787,20787,8558YVXF
6265PLHI,2006-05-03,CESAR,AGUACHICA,INUNDACION,0,0,0,0,0,0,0,0,20.011,20,011,20011,6265PLHI
9560KNRD,2006-05-03,CESAR,CHIMICHAGUA,INUNDACION,0,0,0,0,0,0,0,0,20.175,20,175,20175,9560KNRD
6766HOSJ,2006-05-03,CESAR,SAN MARTÍN,INUNDACION,0,0,0,0,0,0,0,0,20.77,20,770,20770,6766HOSJ
4623GHHE,2006-05-03,CESAR,LA GLORIA,INUNDACION,0,0,0,0,0,0,0,0,20.383,20,383,20383,4623GHHE
7868JUNA,2006-05-04,CUNDINAMARCA,CHÍA,INUNDACION,0,0,0,0,0,0,0,0,25.175,25,175,25175,7868JUNA
7291OSOZ,2006-05-04,BOYACÁ,VILLA DE LEYVA,INUNDACION,0,0,0,0,139,39,0,39,15.407,15,407,15407,7291OSOZ
6690XTGW,2006-05-04,CUNDINAMARCA,SOACHA,INUNDACION,0,0,0,0,105,21,21,0,25.754,25,754,25754,6690XTGW
4419HZDO,2006-05-04,CUNDINAMARCA,CAJICÁ,INUNDACION,0,0,0,0,280,56,0,56,25.126,25,126,25126,4419HZDO
0048PLHM,2006-05-04,CUNDINAMARCA,SIMIJACA,INUNDACION,0,0,0,0,700,163,0,163,25.745,25,745,25745,0048PLHM
3953XUJK,2006-05-04,BOYACÁ,MONIQUIRÁ,INUNDACION,0,0,0,0,0,0,0,0,15.469,15,469,15469,3953XUJK
8364BKLJ,2006-05-04,BOYACÁ,CHIQUINQUIRÁ,INUNDACION,0,0,0,0,250,60,0,58,15.176,15,176,15176,8364BKLJ
1277QBYW,2006-05-04,BOGOTÁ D.C.,BOGOTÁ D.C.,INUNDACION,0,0,0,0,150,30,0,0,11.001,11,001,11001,1277QBYW
6972GLPL,2006-05-04,NARIÑO,BARBACOAS,INUNDACION,0,0,0,0,1000,200,0,200,52.079,52,079,52079,6972GLPL
3155BLQR,2006-05-04,NARIÑO,EL PEÑOL,MOVIMIENTO EN MASA,0,0,0,0,130,26,2,16,52.254,52,254,52254,3155BLQR
5442TDBR,2006-05-04,CUNDINAMARCA,TENA,INUNDACION,0,0,0,0,184,77,0,0,25.797,25,797,25797,5442TDBR
0334MBQZ,2006-05-04,CHOCÓ,MEDIO SAN JUAN,VENDAVAL,0,0,0,0,2370,474,0,474,27.45,27,450,27450,0334MBQZ
9625PQZW,2006-05-05,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,MOVIMIENTO EN MASA,0,0,0,0,15,3,3,0,25.645,25,645,25645,9625PQZW
3299KIJF,2006-05-05,CUNDINAMARCA,SAN FRANCISCO,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,25.658,25,658,25658,3299KIJF
7737QGKJ,2006-05-05,CUNDINAMARCA,TOCAIMA,INUNDACION,0,0,0,0,100,20,0,20,25.815,25,815,25815,7737QGKJ
2431VTXF,2006-05-05,CUNDINAMARCA,PASCA,INUNDACION,0,0,0,0,0,0,0,0,25.535,25,535,25535,2431VTXF
9258PNDH,2006-05-05,ANTIOQUIA,SAN LUIS,MOVIMIENTO EN MASA,0,3,0,0,5,1,1,0,5.66,5,660,5660,9258PNDH
2640BTLX,2006-05-05,BOLÍVAR,SAN MARTÍN DE LOBA,INUNDACION,0,0,0,0,0,0,0,0,13.667,13,667,13667,2640BTLX
7795HMMO,2006-05-05,NARIÑO,EL ROSARIO,INUNDACION,0,0,0,0,2042,407,0,407,52.256,52,256,52256,7795HMMO
6421MUNY,2006-05-05,ANTIOQUIA,CHIGORODÓ,INUNDACION,0,0,0,0,430,86,0,0,5.172,5,172,5172,6421MUNY
8118ZQLX,2006-05-05,VALLE DEL CAUCA,PRADERA,MOVIMIENTO EN MASA,0,0,0,0,200,40,0,0,76.563,76,563,76563,8118ZQLX
2998NRFT,2006-05-05,VALLE DEL CAUCA,CAICEDONIA,MOVIMIENTO EN MASA,0,0,0,0,500,100,0,0,76.122,76,122,76122,2998NRFT
7556VRRX,2006-05-05,CAUCA,SANTA ROSA,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,19.701,19,701,19701,7556VRRX
8282OKBE,2006-05-05,CAUCA,MERCADERES,INUNDACION,0,0,0,0,621,137,0,0,19.45,19,450,19450,8282OKBE
6378KNPP,2006-05-06,CALDAS,MARMATO,MOVIMIENTO EN MASA,0,0,0,0,15,3,2,1,17.442,17,442,17442,6378KNPP
5970PYGP,2006-05-06,BOGOTÁ D.C.,BOGOTÁ D.C.,MOVIMIENTO EN MASA,0,0,0,0,15,3,0,3,11.001,11,001,11001,5970PYGP
9361ARXL,2006-05-06,ANTIOQUIA,NECHÍ,INUNDACION,0,0,0,0,0,0,0,0,5.495,5,495,5495,9361ARXL
3147PQNG,2006-05-06,ANTIOQUIA,CAICEDO,MOVIMIENTO EN MASA,0,0,0,0,20,4,0,4,5.125,5,125,5125,3147PQNG
6132CVTP,2006-05-06,ARAUCA,ARAUQUITA,INUNDACION,0,0,0,0,0,0,0,0,81.065,81,065,81065,6132CVTP
5767NKNG,2006-05-06,CÓRDOBA,LA APARTADA,INUNDACION,0,0,0,0,2840,568,0,0,23.35,23,350,23350,5767NKNG
3738CJUU,2006-05-06,CUNDINAMARCA,SOACHA,INUNDACION,0,0,0,0,45,9,0,0,25.754,25,754,25754,3738CJUU
9177JZOC,2006-05-06,CUNDINAMARCA,GIRARDOT,INUNDACION,0,0,0,0,600,120,0,0,25.307,25,307,25307,9177JZOC
3238UQBP,2006-05-06,CUNDINAMARCA,FÚQUENE,INUNDACION,0,0,0,0,1500,400,0,210,25.288,25,288,25288,3238UQBP
0179LIQN,2006-05-06,CUNDINAMARCA,SUSA,INUNDACION,0,0,0,0,83,20,3,17,25.779,25,779,25779,0179LIQN
4198MVUF,2006-05-06,CUNDINAMARCA,CUCUNUBÁ,INUNDACION,0,0,0,0,500,150,0,64,25.224,25,224,25224,4198MVUF
2181DFMB,2006-05-06,CUNDINAMARCA,CARMEN DE CARUPA,INUNDACION,0,0,0,0,400,80,4,0,25.154,25,154,25154,2181DFMB
0563NEYC,2006-05-06,BOYACÁ,BUENAVISTA,INUNDACION,0,0,0,0,400,100,0,0,15.109,15,109,15109,0563NEYC
1738ORHL,2006-05-07,BOGOTÁ D.C.,BOGOTÁ D.C.,MOVIMIENTO EN MASA,0,4,0,0,202,38,1,37,11.001,11,001,11001,1738ORHL
2418ZQOB,2006-05-07,BOGOTÁ D.C.,BOGOTÁ D.C.,MOVIMIENTO EN MASA,0,0,0,0,5,1,1,0,11.001,11,001,11001,2418ZQOB
3786WRZJ,2006-05-07,BOGOTÁ D.C.,BOGOTÁ D.C.,INUNDACION,0,0,0,0,5,1,0,0,11.001,11,001,11001,3786WRZJ
1093DQTB,2006-05-07,BOGOTÁ D.C.,BOGOTÁ D.C.,MOVIMIENTO EN MASA,0,0,0,0,21,1,1,0,11.001,11,001,11001,1093DQTB
6774GKAK,2006-05-07,CESAR,LA GLORIA,INUNDACION,0,0,0,0,915,183,0,183,20.383,20,383,20383,6774GKAK
2983IHEQ,2006-05-07,LA GUAJIRA,MAICAO,INUNDACION,0,2,0,0,1435,297,2,4,44.43,44,430,44430,2983IHEQ
3198PRHN,2006-05-07,BOGOTÁ D.C.,BOGOTÁ D.C.,INUNDACION,0,0,0,0,11,2,1,1,11.001,11,001,11001,3198PRHN
5317DBVK,2006-05-07,BOGOTÁ D.C.,BOGOTÁ D.C.,INUNDACION,0,0,0,0,35,9,0,9,11.001,11,001,11001,5317DBVK
3705NUEV,2006-05-07,BOGOTÁ D.C.,BOGOTÁ D.C.,INUNDACION,0,0,0,0,0,0,0,0,11.001,11,001,11001,3705NUEV
9655GEFH,2006-05-07,BOYACÁ,PUERTO BOYACÁ,INUNDACION,0,5,1,2,2600,500,0,0,15.572,15,572,15572,9655GEFH
4890UWFX,2006-05-08,VALLE DEL CAUCA,LA UNIÓN,INUNDACION,0,1,0,0,200,40,0,40,76.4,76,400,76400,4890UWFX
7368LFRE,2006-05-08,CUNDINAMARCA,ZIPAQUIRÁ,MOVIMIENTO EN MASA,0,0,0,0,5,1,1,0,25.899,25,899,25899,7368LFRE
1318TUPK,2006-05-08,TOLIMA,HERVEO,MOVIMIENTO EN MASA,0,0,0,0,35,7,0,7,73.347,73,347,73347,1318TUPK
7959AWCH,2006-05-08,SUCRE,GUARANDA,INUNDACION,0,0,0,0,60,12,0,12,70.265,70,265,70265,7959AWCH
5137DVVN,2006-05-08,BOLÍVAR,ALTOS DEL ROSARIO,INUNDACION,0,0,0,0,443,89,40,50,13.03,13,030,13030,5137DVVN
1777PRFK,2006-05-08,VALLE DEL CAUCA,OBANDO,MOVIMIENTO EN MASA,0,1,1,0,400,80,0,0,76.497,76,497,76497,1777PRFK
5925OBYL,2006-05-08,MAGDALENA,SAN SEBASTIÁN DE BUENAVISTA,INUNDACION,0,0,0,0,4130,826,0,0,47.692,47,692,47692,5925OBYL
8360LMGA,2006-05-08,VALLE DEL CAUCA,BUENAVENTURA,INUNDACION,0,0,0,0,6735,1347,0,0,76.109,76,109,76109,8360LMGA
4497MTIJ,2006-05-08,NORTE DE SANTANDER,MUTISCUA,MOVIMIENTO EN MASA,0,0,0,0,65,13,0,8,54.48,54,480,54480,4497MTIJ
0862JWTK,2006-05-09,BOLÍVAR,SANTA ROSA DEL SUR,INUNDACION,0,0,0,0,235,47,0,47,13.688,13,688,13688,0862JWTK
3383JKIC,2006-05-09,BOLÍVAR,SAN PABLO,INUNDACION,0,0,0,0,3174,705,20,100,13.67,13,670,13670,3383JKIC
4243ORQJ,2006-05-09,TOLIMA,HONDA,MOVIMIENTO EN MASA,0,0,0,0,8,2,2,0,73.349,73,349,73349,4243ORQJ
7060CGUO,2006-05-09,BOGOTÁ D.C.,BOGOTÁ D.C.,INUNDACION,0,0,0,0,448,183,0,183,11.001,11,001,11001,7060CGUO
5232KSYP,2006-05-09,NORTE DE SANTANDER,OCAÑA,INUNDACION,0,0,2,0,150,30,5,12,54.498,54,498,54498,5232KSYP
7868RWWD,2006-05-09,ANTIOQUIA,ANZA,MOVIMIENTO EN MASA,0,3,0,0,3,1,1,0,5.044,5,044,5044,7868RWWD
5540KSOG,2006-05-09,CALDAS,LA DORADA,INUNDACION,0,1,0,0,1410,282,4,278,17.38,17,380,17380,5540KSOG
2473EWOG,2006-05-09,ANTIOQUIA,PUERTO BERRÍO,INUNDACION,0,0,0,0,122,34,0,0,5.579,5,579,5579,2473EWOG
3540QCHB,2006-05-09,ANTIOQUIA,LA PINTADA,INUNDACION,0,0,0,0,25,5,0,0,5.39,5,390,5390,3540QCHB
2795WNPO,2006-05-09,ANTIOQUIA,YONDÓ,INUNDACION,0,0,0,0,1500,300,0,100,5.893,5,893,5893,2795WNPO
8882OPIL,2006-05-09,ANTIOQUIA,JARDÍN,MOVIMIENTO EN MASA,0,1,0,0,0,0,0,0,5.364,5,364,5364,8882OPIL
5612VSKD,2006-05-09,BOLÍVAR,CARTAGENA,INUNDACION,0,1,0,0,0,0,0,0,13.001,13,001,13001,5612VSKD
3552KHGY,2006-05-09,BOYACÁ,SANTA ROSA DE VITERBO,INUNDACION,0,0,0,0,60,12,0,12,15.693,15,693,15693,3552KHGY
9455BTKL,2006-05-09,BOYACÁ,TIPACOQUE,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,15.81,15,810,15810,9455BTKL
6719HUMT,2006-05-09,META,VILLAVICENCIO,INUNDACION,0,0,0,0,16,3,0,3,50.001,50,001,50001,6719HUMT
9910DNNV,2006-05-09,META,PUERTO GAITÁN,INUNDACION,0,0,0,0,38,7,0,7,50.568,50,568,50568,9910DNNV
8471UPOW,2006-05-09,NORTE DE SANTANDER,PAMPLONA,INUNDACION,0,0,0,0,55,11,1,0,54.518,54,518,54518,8471UPOW
9637IIFF,2006-05-09,CASANARE,PORE,INUNDACION,0,0,0,2,1500,300,0,0,85.263,85,263,85263,9637IIFF
6762MHVS,2006-05-09,CASANARE,YOPAL,INUNDACION,0,0,0,0,150,30,0,0,85.001,85,001,85001,6762MHVS
5879WYIJ,2006-05-09,CASANARE,HATO COROZAL,INUNDACION,0,0,0,0,495,99,0,0,85.125,85,125,85125,5879WYIJ
4540XFMC,2006-05-09,RISARALDA,LA VIRGINIA,INUNDACION,0,0,0,0,25,5,0,5,66.4,66,400,66400,4540XFMC
9263RUSU,2006-05-09,SANTANDER,VÉLEZ,INUNDACION,0,0,0,0,40,8,0,8,68.861,68,861,68861,9263RUSU
7321CSMB,2006-05-09,SANTANDER,BARRANCABERMEJA,INUNDACION,0,0,0,0,3000,600,0,600,68.081,68,081,68081,7321CSMB
7482WJAA,2006-05-09,SANTANDER,PUERTO WILCHES,INUNDACION,0,0,0,0,3100,620,0,620,68.575,68,575,68575,7482WJAA
9612HJXW,2006-05-09,SANTANDER,CIMITARRA,INUNDACION,0,0,0,0,400,80,0,80,68.19,68,190,68190,9612HJXW
9460UQHT,2006-05-09,BOLÍVAR,SIMITÍ,INUNDACION,0,0,0,0,6076,1200,0,475,13.744,13,744,13744,9460UQHT
9168VALA,2006-05-09,BOLÍVAR,ACHÍ,INUNDACION,0,0,0,0,9325,1820,0,956,13.006,13,006,13006,9168VALA
1033SJUV,2006-05-09,BOLÍVAR,TIQUISIO,INUNDACION,0,0,0,0,3550,711,0,86,13.81,13,810,13810,1033SJUV
4250UTIS,2006-05-09,BOLÍVAR,SAN JACINTO DEL CAUCA,INUNDACION,0,0,0,0,4305,800,0,0,13.655,13,655,13655,4250UTIS
5351XVVM,2006-05-09,BOLÍVAR,VILLANUEVA,VENDAVAL,0,0,0,0,480,96,0,96,13.873,13,873,13873,5351XVVM
0035YTTN,2006-05-09,BOLÍVAR,EL CARMEN DE BOLÍVAR,INUNDACION,0,0,0,0,130,26,0,26,13.244,13,244,13244,0035YTTN
6293LEAW,2006-05-09,MAGDALENA,ARACATACA,INUNDACION,0,0,0,0,750,150,0,150,47.053,47,053,47053,6293LEAW
4308BNIX,2006-05-09,CALDAS,ANSERMA,MOVIMIENTO EN MASA,0,0,1,0,405,81,1,80,17.042,17,042,17042,4308BNIX
8991QDPR,2006-05-09,CALDAS,ARANZAZU,MOVIMIENTO EN MASA,0,0,0,0,45,9,0,9,17.05,17,050,17050,8991QDPR
0855NFWO,2006-05-09,CALDAS,FILADELFIA,MOVIMIENTO EN MASA,0,0,0,0,20,4,0,4,17.272,17,272,17272,0855NFWO
0488CYIE,2006-05-09,CALDAS,NEIRA,MOVIMIENTO EN MASA,0,0,0,0,130,26,26,0,17.486,17,486,17486,0488CYIE
5074YNWC,2006-05-09,CALDAS,PALESTINA,VENDAVAL,0,0,0,0,85,17,2,15,17.524,17,524,17524,5074YNWC
6586QRAD,2006-05-09,CALDAS,RIOSUCIO,MOVIMIENTO EN MASA,0,0,0,0,240,48,26,10,17.614,17,614,17614,6586QRAD
6319CQHA,2006-05-09,CALDAS,SAMANÁ,VENDAVAL,0,0,0,0,100,20,0,20,17.662,17,662,17662,6319CQHA
9981DBMQ,2006-05-09,CALDAS,SAN JOSÉ,VENDAVAL,0,0,0,0,150,30,0,30,17.665,17,665,17665,9981DBMQ
0075GLUU,2006-05-09,BOLÍVAR,MAGANGUÉ,INUNDACION,0,0,0,0,6064,1516,4,0,13.43,13,430,13430,0075GLUU
7607UNBH,2006-05-09,BOLÍVAR,RÍO VIEJO,INUNDACION,0,0,0,0,4425,885,0,0,13.6,13,600,13600,7607UNBH
6834JJQP,2006-05-09,CAUCA,ARGELIA,MOVIMIENTO EN MASA,0,0,0,0,360,63,63,0,19.05,19,050,19050,6834JJQP
2619YLIA,2006-05-09,BOLÍVAR,MORALES,INUNDACION,0,0,0,0,3655,731,0,0,13.473,13,473,13473,2619YLIA
7474VYMN,2006-05-09,BOLÍVAR,HATILLO DE LOBA,INUNDACION,0,0,0,0,0,0,0,0,13.3,13,300,13300,7474VYMN
7010JXPW,2006-05-09,NORTE DE SANTANDER,BOCHALEMA,MOVIMIENTO EN MASA,0,0,0,0,410,82,0,82,54.099,54,099,54099,7010JXPW
7275KKSO,2006-05-09,NORTE DE SANTANDER,EL ZULIA,INUNDACION,0,0,0,0,14000,2800,0,0,54.261,54,261,54261,7275KKSO
2608AKBH,2006-05-09,NORTE DE SANTANDER,SAN CAYETANO,MOVIMIENTO EN MASA,0,0,0,0,300,60,0,0,54.673,54,673,54673,2608AKBH
2167GVTK,2006-05-10,ANTIOQUIA,CAUCASIA,INUNDACION,0,0,0,0,6000,1200,0,0,5.154,5,154,5154,2167GVTK
6130IHHN,2006-05-10,VALLE DEL CAUCA,BUENAVENTURA,MOVIMIENTO EN MASA,0,3,0,0,3,1,1,0,76.109,76,109,76109,6130IHHN
1708MCGH,2006-05-10,CUNDINAMARCA,CHÍA,MOVIMIENTO EN MASA,0,1,1,0,5,1,1,0,25.175,25,175,25175,1708MCGH
1105WZSH,2006-05-10,CUNDINAMARCA,YACOPÍ,MOVIMIENTO EN MASA,0,0,0,0,205,41,19,22,25.885,25,885,25885,1105WZSH
1484SEVX,2006-05-10,CASANARE,AGUAZUL,INUNDACION,0,0,0,0,225,45,0,0,85.01,85,010,85010,1484SEVX
5714HNJL,2006-05-10,BOLÍVAR,PINILLOS,INUNDACION,0,0,0,0,5685,1337,0,0,13.549,13,549,13549,5714HNJL
3264TKAY,2006-05-10,META,CUBARRAL,INUNDACION,0,0,0,0,200,40,0,0,50.223,50,223,50223,3264TKAY
1385DRQI,2006-05-10,LA GUAJIRA,FONSECA,INUNDACION,0,0,0,0,20,4,1,2,44.279,44,279,44279,1385DRQI
9975LLSR,2006-05-10,BOLÍVAR,BARRANCO DE LOBA,INUNDACION,0,0,0,0,5439,1227,0,0,13.074,13,074,13074,9975LLSR
2438XMQW,2006-05-10,BOLÍVAR,CANTAGALLO,INUNDACION,0,0,0,0,612,130,0,0,13.16,13,160,13160,2438XMQW
4529XGJG,2006-05-10,VALLE DEL CAUCA,VERSALLES,MOVIMIENTO EN MASA,0,0,0,0,500,100,0,0,76.863,76,863,76863,4529XGJG
2551IYWL,2006-05-10,CUNDINAMARCA,PACHO,MOVIMIENTO EN MASA,0,0,0,0,255,51,7,44,25.513,25,513,25513,2551IYWL
9723MPPT,2006-05-10,BOYACÁ,SOGAMOSO,INUNDACION,0,0,0,0,30,6,0,0,15.759,15,759,15759,9723MPPT
8298ZHAJ,2006-05-10,BOYACÁ,TIBASOSA,INUNDACION,0,0,0,0,30,6,0,0,15.806,15,806,15806,8298ZHAJ
0304RMGO,2006-05-10,CHOCÓ,EL LITORAL DEL SAN JUAN,MOVIMIENTO EN MASA,0,0,0,0,1426,406,0,0,27.25,27,250,27250,0304RMGO
5310HUVZ,2006-05-11,NORTE DE SANTANDER,TIBÚ,INUNDACION,0,0,0,0,0,2685,537,0,54.81,54,810,54810,5310HUVZ
8257NBMU,2006-05-11,RISARALDA,MISTRATÓ,MOVIMIENTO EN MASA,0,3,3,1,30,6,0,0,66.456,66,456,66456,8257NBMU
4928BQGD,2006-05-11,CUNDINAMARCA,SOACHA,INUNDACION,0,0,0,0,6500,2200,60,0,25.754,25,754,25754,4928BQGD
9867CBBW,2006-05-11,ANTIOQUIA,YONDÓ,INUNDACION,0,0,0,0,300,60,60,0,5.893,5,893,5893,9867CBBW
7065RSBQ,2006-05-11,CASANARE,YOPAL,INUNDACION,0,0,0,0,65,14,0,0,85.001,85,001,85001,7065RSBQ
8393FZZE,2006-05-11,TOLIMA,PLANADAS,MOVIMIENTO EN MASA,0,1,0,0,350,60,8,5,73.555,73,555,73555,8393FZZE
3137EWKF,2006-05-11,ANTIOQUIA,PUERTO NARE,INUNDACION,0,0,0,0,550,150,0,0,5.585,5,585,5585,3137EWKF
0323MBCE,2006-05-11,ANTIOQUIA,VENECIA,INUNDACION,0,0,0,0,300,80,0,80,5.861,5,861,5861,0323MBCE
0007EPHC,2006-05-11,ATLÁNTICO,MALAMBO,MOVIMIENTO EN MASA,0,0,0,0,3,1,0,0,8.433,8,433,8433,0007EPHC
2072ZWQG,2006-05-11,QUINDÍO,PIJAO,INUNDACION,0,0,0,0,289,90,0,0,63.548,63,548,63548,2072ZWQG
1436UTCX,2006-05-11,QUINDÍO,MONTENEGRO,INUNDACION,0,0,0,0,375,60,0,0,63.47,63,470,63470,1436UTCX
6663ETXP,2006-05-11,QUINDÍO,GÉNOVA,INUNDACION,0,0,0,0,265,53,0,53,63.302,63,302,63302,6663ETXP
8309RDFU,2006-05-11,QUINDÍO,QUIMBAYA,INUNDACION,0,0,0,0,420,84,0,84,63.594,63,594,63594,8309RDFU
1610TNEB,2006-05-11,QUINDÍO,PIJAO,INUNDACION,0,0,0,0,0,0,0,0,63.548,63,548,63548,1610TNEB
7850FDVG,2006-05-11,QUINDÍO,MONTENEGRO,INUNDACION,0,0,0,0,0,0,0,0,63.47,63,470,63470,7850FDVG
4312TFFW,2006-05-11,QUINDÍO,GÉNOVA,INUNDACION,0,0,0,0,0,0,0,0,63.302,63,302,63302,4312TFFW
3311CZLS,2006-05-11,QUINDÍO,QUIMBAYA,INUNDACION,0,0,0,0,0,0,0,0,63.594,63,594,63594,3311CZLS
9217OGNI,2006-05-11,CASANARE,TRINIDAD,INUNDACION,0,0,0,0,150,30,0,0,85.43,85,430,85430,9217OGNI
6246JTRT,2006-05-11,CASANARE,SAN LUIS DE PALENQUE,INUNDACION,0,0,0,0,440,88,0,0,85.325,85,325,85325,6246JTRT
0363JJCX,2006-05-12,CUNDINAMARCA,LA MESA,MOVIMIENTO EN MASA,0,3,3,1,0,0,0,0,25.386,25,386,25386,0363JJCX
2574PGOC,2006-05-12,ANTIOQUIA,GIRARDOTA,INUNDACION,0,0,0,0,25,5,0,0,5.308,5,308,5308,2574PGOC
0665YNGW,2006-05-12,ANTIOQUIA,PUERTO BERRÍO,INUNDACION,0,0,0,0,122,34,0,0,5.579,5,579,5579,0665YNGW
6932STUR,2006-05-12,BOGOTÁ D.C.,BOGOTÁ D.C.,INUNDACION,0,0,0,0,85,17,0,17,11.001,11,001,11001,6932STUR
7851AGKY,2006-05-12,ANTIOQUIA,TURBO,INUNDACION,0,0,0,0,220,44,0,0,5.837,5,837,5837,7851AGKY
9588UMNC,2006-05-12,BOLÍVAR,EL PEÑÓN,INUNDACION,0,0,0,0,3386,714,15,42,13.268,13,268,13268,9588UMNC
1047KMHR,2006-05-12,BOLÍVAR,REGIDOR,INUNDACION,0,0,0,0,420,80,0,0,13.58,13,580,13580,1047KMHR
5435NYGH,2006-05-12,BOLÍVAR,MONTECRISTO,INUNDACION,0,0,0,0,4168,1020,0,603,13.458,13,458,13458,5435NYGH
1105IXAJ,2006-05-12,VALLE DEL CAUCA,BUGALAGRANDE,INUNDACION,0,0,0,0,170,34,0,0,76.113,76,113,76113,1105IXAJ
1870WXUE,2006-05-12,CUNDINAMARCA,CHIPAQUE,MOVIMIENTO EN MASA,0,0,0,0,43,11,11,0,25.178,25,178,25178,1870WXUE
0917VUHN,2006-05-12,CUNDINAMARCA,SOACHA,MOVIMIENTO EN MASA,0,0,0,0,600,120,0,100,25.754,25,754,25754,0917VUHN
8693YTVK,2006-05-12,CUNDINAMARCA,GUACHETÁ,INUNDACION,0,0,0,0,600,120,0,0,25.317,25,317,25317,8693YTVK
